indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2008,6514.16831583065,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2007,5691.5373348119,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2006,5131.87299138217,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2005,4878.31107550326,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2004,4606.36838279497,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2003,4138.94393779073,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2002,3793.34541491271,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2001,3765.76496640633,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2000,4086.5181236253,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2023,9900.61356517593,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2022,9901.2640992049,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2021,9795.31938942758,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2020,8245.71521577714,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2019,8153.62140587102,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2018,7925.42476458248,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2017,7133.00005851308,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2016,6575.5250881796,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2015,6482.99315626888,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2014,6276.04217924336,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2013,5867.35466578774,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2012,5364.23069934233,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2011,4853.3853516549,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2010,4004.41005469392,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2009,3314.60145010006,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2008,3080.23622735126,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2007,2453.50441863965,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2006,1956.03345351952,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2005,1637.02409948695,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2004,1424.59971112587,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2003,1238.62098638657,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2002,1103.59067285494,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2001,1006.00155273718,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '4E', 'value': 'East Asia & Pacific (excluding high income)'}",EAP,2000,954.465171205624,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2023,10011.9941315998,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2022,10012.4494743706,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2021,9905.15440355218,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2020,8338.13776036985,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2019,8245.10161071216,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2018,8014.49766251885,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2017,7213.3607178978,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2016,6649.86735991736,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2015,6556.49872551757,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2014,6347.42096914922,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2013,5934.33756176803,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2012,5425.75299693559,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2011,4909.30156743948,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2010,4050.73080711289,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2009,3353.09423455797,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2008,3116.1370361509,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2007,2482.21510804632,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2006,1979.02205350002,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2005,1656.34064911147,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2004,1441.45426844398,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2003,1253.30203271346,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2002,1116.71958026231,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2001,1018.02508088273,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T4', 'value': 'East Asia & Pacific (IDA & IBRD countries)'}",TEA,2000,965.915605536413,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2023,45130.1240539874,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2022,41454.1660248186,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2021,42978.8817916638,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2020,38241.5756519082,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2019,39217.3839966029,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2018,40068.5215464339,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2017,37181.1343044604,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2016,35178.8502697866,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2015,34415.6153549122,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2014,39926.3443427769,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2013,39109.1766026701,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2012,37558.5184564355,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2011,40651.6933402412,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2010,37555.1722674637,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2009,38519.9701794267,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2008,42222.5782437359,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2007,38580.616203138,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2006,33671.9314013325,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2005,31800.4430333572,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2004,30816.5401524146,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2003,27017.6209071529,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2002,22049.3482385273,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2001,20289.8293666247,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'XC', 'value': 'Euro area'}",EMU,2000,20039.4002663005,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2023,29789.15402951,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2022,27731.7695375442,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2021,27591.2437497041,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2020,24091.3416895738,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2019,24958.3859753607,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2018,25340.1536558293,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2017,23755.738099932,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2016,22476.2668798332,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2015,22657.3094941092,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2014,26425.7524782923,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2013,26175.7703214097,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2012,25165.1269344708,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2011,26241.0435104875,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2010,23699.4951447534,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2009,23249.1311921343,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2008,26512.6764895811,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2007,24183.3554159446,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2006,20756.9726239461,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2005,19219.8862771614,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2004,18105.8152622032,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2003,15577.4077530747,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2002,12843.6996685135,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2001,11749.4971365928,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'Z7', 'value': 'Europe & Central Asia'}",ECS,2000,11645.0816833377,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2023,8548.0103775697,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2022,7247.73491679181,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2021,6623.50479025077,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2020,5733.53881172869,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2019,6020.75079545102,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2018,5952.35226461881,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2017,6111.81706371512,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2016,5977.23488835294,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2015,6282.67304098967,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2014,7272.88444788426,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2013,7646.12341259007,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2012,7072.25824676591,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2011,6762.3794711987,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2010,5994.38483353001,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2009,5103.74434065186,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2008,6167.50382892328,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2007,5187.17828024455,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2006,4129.79367047738,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2005,3566.86899633867,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2004,2876.76837934408,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2003,2245.29783911291,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2002,1768.77803665239,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2001,1526.97978969399,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': '7E', 'value': 'Europe & Central Asia (excluding high income)'}",ECA,2000,1788.23206214028,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2023,11977.3398758875,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2022,11351.0079692916,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2021,10010.7744146786,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2020,8443.06159084581,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2019,9027.50709505223,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2018,8884.71291375979,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2017,8555.47638597094,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2016,7649.90665844729,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2015,8001.11229243002,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2014,10293.7203442319,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2013,10951.2240872194,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2012,10406.9546977795,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2011,10016.5610218821,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2010,8267.9596291029,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2009,7062.97874323259,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2008,8939.12521851525,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2007,7237.14538156758,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2006,5626.52823420799,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2005,4655.78176687215,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2004,3719.98615448538,,,1
"{'id': 'NY.GDP.PCAP.CD', 'value': 'GDP per capita (current US$)'}","{'id': 'T7', 'value': 'Europe & Central Asia (IDA & IBRD countries)'}",TEC,2003,2877.40065787295,,,1
