indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2010,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2009,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2008,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2007,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2006,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2005,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2004,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2003,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2002,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2001,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Netherlands Antilles'}",,2000,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2023,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2022,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2021,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2020,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2019,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2018,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2017,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2016,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2015,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2014,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2013,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2012,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2011,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2010,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2009,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2008,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2007,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2006,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2005,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2004,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2003,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2002,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2001,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Niue'}",,2000,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2023,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2022,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2021,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2020,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2019,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2018,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2017,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2016,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2015,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2014,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2013,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2012,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2011,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2010,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2009,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2008,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2007,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2006,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2005,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2004,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2003,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2002,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2001,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '', 'value': 'Tokelau'}",,2000,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2023,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2022,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2021,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2020,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2019,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2018,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2017,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2016,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2015,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2014,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2013,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2012,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2011,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2010,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2009,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2008,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2007,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2006,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2005,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2004,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2003,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2002,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2001,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': '1A', 'value': 'Arab World'}",ARB,2000,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2023,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2022,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2021,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2020,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2019,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2018,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2017,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2016,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2015,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2014,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2013,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2012,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2011,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2010,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2009,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2008,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2007,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2006,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2005,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2004,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2003,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2002,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2001,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2000,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2023,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2022,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2021,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2020,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2019,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2018,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2017,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2016,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2015,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2014,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2013,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2012,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2011,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2010,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2009,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2008,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2007,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2006,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2005,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2004,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2003,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2002,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2001,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2000,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2023,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2022,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2021,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2020,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2019,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2018,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2017,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2016,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2015,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2014,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2013,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2012,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2011,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2010,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2009,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2008,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2007,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2006,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2005,,,,0
"{'id': 'BAR.TER.SCHL.5054', 'value': 'Barro-Lee: Average years of tertiary schooling, age 50-54, total'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2004,,,,0
